link,title,director0,attr0,attr1,attr2,genre0,genre1,genre2,genre3,region0,region1,region2,lang0,ReleaseDate,rd0,rd1,rd2,rd3,rd4,rd5,rd6,rd7,rd8,rd9
https://movie.douban.com/subject/1780330/,致命魔术 The Prestige,克里斯托弗·诺,休·杰克曼,克里斯蒂安·贝尔,迈克尔·凯恩,剧情,悬疑,惊悚,unknown,英国,美国,unknown,unknown,2006,"['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']","['盗梦空间', 'https://movie.douban.com/subject/3541415/?from=subject-page']","['蝴蝶效应', 'https://movie.douban.com/subject/1292343/?from=subject-page']","['看不见的客人', 'https://movie.douban.com/subject/26580232/?from=subject-page']","['控方证人', 'https://movie.douban.com/subject/1296141/?from=subject-page']","['穆赫兰道', 'https://movie.douban.com/subject/1292217/?from=subject-page']","['源代码', 'https://movie.douban.com/subject/3075287/?from=subject-page']","['致命ID', 'https://movie.douban.com/subject/1297192/?from=subject-page']","['利刃出鞘', 'https://movie.douban.com/subject/30318116/?from=subject-page']"
https://movie.douban.com/subject/1300299/,杀人回忆 살인의 추억,奉俊,宋康昊,金相庆,金雷夏,剧情,动作,悬疑,惊悚,韩国,unknown,unknown,unknown,2003,"['看不见的客人', 'https://movie.douban.com/subject/26580232/?from=subject-page']","['恐怖直播', 'https://movie.douban.com/subject/21360417/?from=subject-page']","['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['七宗罪', 'https://movie.douban.com/subject/1292223/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']","['控方证人', 'https://movie.douban.com/subject/1296141/?from=subject-page']","['致命ID', 'https://movie.douban.com/subject/1297192/?from=subject-page']","['猫鼠游戏', 'https://movie.douban.com/subject/1305487/?from=subject-page']","['沉默的羔羊', 'https://movie.douban.com/subject/1293544/?from=subject-page']","['追击者', 'https://movie.douban.com/subject/3006309/?from=subject-page']"
https://movie.douban.com/subject/1297630/,第六感 The Sixth Sense,M·奈特·沙马,布鲁斯·威利斯,海利·乔·奥斯蒙,托妮·科莱特,剧情,悬疑,惊悚,unknown,美国,unknown,unknown,unknown,1999,"['恐怖游轮', 'https://movie.douban.com/subject/3011051/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']","['致命ID', 'https://movie.douban.com/subject/1297192/?from=subject-page']","['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['小岛惊魂', 'https://movie.douban.com/subject/1301459/?from=subject-page']","['万能钥匙', 'https://movie.douban.com/subject/1418752/?from=subject-page']","['闪灵', 'https://movie.douban.com/subject/1292225/?from=subject-page']","['沉默的羔羊', 'https://movie.douban.com/subject/1293544/?from=subject-page']","['蝴蝶效应', 'https://movie.douban.com/subject/1292343/?from=subject-page']","['穆赫兰道', 'https://movie.douban.com/subject/1292217/?from=subject-page']"
https://movie.douban.com/subject/1292226/,2001太空漫游 2001: A Space Odyssey,斯坦利·库布里,凯尔·杜拉,加里·洛克伍德,威廉姆·西尔维斯特,科幻,惊悚,冒险,unknown,英国,美国,unknown,unknown,1968,"['大都会', 'https://movie.douban.com/subject/1298107/?from=subject-page']","['银翼杀手', 'https://movie.douban.com/subject/1291839/?from=subject-page']","['这个男人来自地球', 'https://movie.douban.com/subject/2300586/?from=subject-page']","['黑客帝国', 'https://movie.douban.com/subject/1291843/?from=subject-page']","['超时空接触', 'https://movie.douban.com/subject/1295647/?from=subject-page']","['回到未来', 'https://movie.douban.com/subject/1300555/?from=subject-page']","['E.T.外星人', 'https://movie.douban.com/subject/1294638/?from=subject-page']","['月球', 'https://movie.douban.com/subject/3073124/?from=subject-page']","['第九区', 'https://movie.douban.com/subject/3006772/?from=subject-page']","['终结者2：审判日', 'https://movie.douban.com/subject/1291844/?from=subject-page']"
https://movie.douban.com/subject/1291992/,末路狂花 Thelma &amp; Louise,雷德利·斯科,吉娜·戴维斯,苏珊·萨兰登,哈威·凯特尔,剧情,惊悚,犯罪,unknown,美国,英国,法国,unknown,1991,"['猫鼠游戏', 'https://movie.douban.com/subject/1305487/?from=subject-page']","['发条橙', 'https://movie.douban.com/subject/1292233/?from=subject-page']","['出租车司机', 'https://movie.douban.com/subject/1292222/?from=subject-page']","['搏击俱乐部', 'https://movie.douban.com/subject/1292000/?from=subject-page']","['上帝之城', 'https://movie.douban.com/subject/1292208/?from=subject-page']","['老无所依', 'https://movie.douban.com/subject/1857099/?from=subject-page']","['落水狗', 'https://movie.douban.com/subject/1299603/?from=subject-page']","['芝加哥', 'https://movie.douban.com/subject/1307697/?from=subject-page']","['杀死比尔', 'https://movie.douban.com/subject/1291580/?from=subject-page']","['香水', 'https://movie.douban.com/subject/1760622/?from=subject-page']"
https://movie.douban.com/subject/26580232/,看不见的客人 Contratiempo,奥里奥尔·保,马里奥·卡萨斯,阿娜·瓦格纳,何塞·科罗纳多,剧情,悬疑,惊悚,犯罪,西班牙,unknown,unknown,unknown,2016,"['控方证人', 'https://movie.douban.com/subject/1296141/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']","['利刃出鞘', 'https://movie.douban.com/subject/30318116/?from=subject-page']","['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['致命魔术', 'https://movie.douban.com/subject/1780330/?from=subject-page']","['网络谜踪', 'https://movie.douban.com/subject/27615441/?from=subject-page']","['误杀', 'https://movie.douban.com/subject/30176393/?from=subject-page']","['消失的爱人', 'https://movie.douban.com/subject/21318488/?from=subject-page']","['杀人回忆', 'https://movie.douban.com/subject/1300299/?from=subject-page']","['七宗罪', 'https://movie.douban.com/subject/1292223/?from=subject-page']"
https://movie.douban.com/subject/1292223/,七宗罪 Se7en,大卫·芬,摩根·弗里曼,布拉德·皮特,凯文·史派西,剧情,悬疑,惊悚,犯罪,美国,unknown,unknown,unknown,1995,"['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']","['沉默的羔羊', 'https://movie.douban.com/subject/1293544/?from=subject-page']","['致命ID', 'https://movie.douban.com/subject/1297192/?from=subject-page']","['看不见的客人', 'https://movie.douban.com/subject/26580232/?from=subject-page']","['杀人回忆', 'https://movie.douban.com/subject/1300299/?from=subject-page']","['搏击俱乐部', 'https://movie.douban.com/subject/1292000/?from=subject-page']","['非常嫌疑犯', 'https://movie.douban.com/subject/1292214/?from=subject-page']","['恐怖游轮', 'https://movie.douban.com/subject/3011051/?from=subject-page']","['猫鼠游戏', 'https://movie.douban.com/subject/1305487/?from=subject-page']"
https://movie.douban.com/subject/1297192/,致命ID Identity,詹姆斯·曼高,约翰·库萨克,雷·利奥塔,阿曼达·皮特,剧情,悬疑,惊悚,unknown,美国,unknown,unknown,unknown,2003,"['恐怖游轮', 'https://movie.douban.com/subject/3011051/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']","['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['七宗罪', 'https://movie.douban.com/subject/1292223/?from=subject-page']","['沉默的羔羊', 'https://movie.douban.com/subject/1293544/?from=subject-page']","['万能钥匙', 'https://movie.douban.com/subject/1418752/?from=subject-page']","['第六感', 'https://movie.douban.com/subject/1297630/?from=subject-page']","['看不见的客人', 'https://movie.douban.com/subject/26580232/?from=subject-page']","['蝴蝶效应', 'https://movie.douban.com/subject/1292343/?from=subject-page']","['致命魔术', 'https://movie.douban.com/subject/1780330/?from=subject-page']"
https://movie.douban.com/subject/3395373/,蝙蝠侠：黑暗骑士崛起 The Dark Knight Rises,克里斯托弗·诺,克里斯蒂安·贝尔,汤姆·哈迪,安妮·海瑟薇,剧情,动作,科幻,惊悚,美国,英国,unknown,unknown,2012,"['蝙蝠侠：侠影之谜', 'https://movie.douban.com/subject/1309069/?from=subject-page']","['黑客帝国3：矩阵革命', 'https://movie.douban.com/subject/1302467/?from=subject-page']","['钢铁侠', 'https://movie.douban.com/subject/1432146/?from=subject-page']","['终结者2：审判日', 'https://movie.douban.com/subject/1291844/?from=subject-page']","['复仇者联盟', 'https://movie.douban.com/subject/1866479/?from=subject-page']","['美国队长2', 'https://movie.douban.com/subject/6390823/?from=subject-page']","['变形金刚', 'https://movie.douban.com/subject/1794171/?from=subject-page']","['X战警：逆转未来', 'https://movie.douban.com/subject/10485647/?from=subject-page']","['阿凡达', 'https://movie.douban.com/subject/1652587/?from=subject-page']","['盗梦空间', 'https://movie.douban.com/subject/3541415/?from=subject-page']"
https://movie.douban.com/subject/1397546/,追随 Following,克里斯托弗·诺,杰里米·西奥伯德,亚历克斯·霍,露西·拉塞尔,悬疑,惊悚,犯罪,unknown,英国,unknown,unknown,unknown,1998,"['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['非常嫌疑犯', 'https://movie.douban.com/subject/1292214/?from=subject-page']","['控方证人', 'https://movie.douban.com/subject/1296141/?from=subject-page']","['大卫·戈尔的一生', 'https://movie.douban.com/subject/1305725/?from=subject-page']","['穆赫兰道', 'https://movie.douban.com/subject/1292217/?from=subject-page']","['致命魔术', 'https://movie.douban.com/subject/1780330/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']","['一级恐惧', 'https://movie.douban.com/subject/1296217/?from=subject-page']","['惊魂记', 'https://movie.douban.com/subject/1293181/?from=subject-page']","['看不见的客人', 'https://movie.douban.com/subject/26580232/?from=subject-page']"
https://movie.douban.com/subject/1417598/,电锯惊魂 Saw,温子,雷·沃纳尔,加利·艾尔维斯,丹尼·格洛弗,悬疑,惊悚,恐怖,unknown,美国,unknown,unknown,unknown,2004,"['电锯惊魂2', 'https://movie.douban.com/subject/1309045/?from=subject-page']","['恐怖游轮', 'https://movie.douban.com/subject/3011051/?from=subject-page']","['死神来了', 'https://movie.douban.com/subject/1300300/?from=subject-page']","['闪灵', 'https://movie.douban.com/subject/1292225/?from=subject-page']","['死寂', 'https://movie.douban.com/subject/1895120/?from=subject-page']","['致命ID', 'https://movie.douban.com/subject/1297192/?from=subject-page']","['招魂', 'https://movie.douban.com/subject/3804629/?from=subject-page']","['万能钥匙', 'https://movie.douban.com/subject/1418752/?from=subject-page']","['沉默的羔羊', 'https://movie.douban.com/subject/1293544/?from=subject-page']","['孤儿怨', 'https://movie.douban.com/subject/3011308/?from=subject-page']"
https://movie.douban.com/subject/1578507/,谍影重重3 The Bourne Ultimatum,保罗·格林格拉,马特·达蒙,朱丽娅·斯蒂尔斯,大卫·斯特雷泽恩,动作,悬疑,惊悚,unknown,美国,德国,法国,unknown,2007,"['谍影重重2', 'https://movie.douban.com/subject/1308767/?from=subject-page']","['勇闯夺命岛', 'https://movie.douban.com/subject/1292728/?from=subject-page']","['碟中谍', 'https://movie.douban.com/subject/1292484/?from=subject-page']","['飓风营救', 'https://movie.douban.com/subject/2124586/?from=subject-page']","['变脸', 'https://movie.douban.com/subject/1292659/?from=subject-page']","['速度与激情5', 'https://movie.douban.com/subject/4286017/?from=subject-page']","['终结者2：审判日', 'https://movie.douban.com/subject/1291844/?from=subject-page']","['黑客帝国3：矩阵革命', 'https://movie.douban.com/subject/1302467/?from=subject-page']","['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']"
https://movie.douban.com/subject/1300117/,千钧一发 Gattaca,安德鲁·尼科,伊桑·霍克,乌玛·瑟曼,裘德·洛,剧情,科幻,惊悚,unknown,美国,unknown,unknown,unknown,1997,"['这个男人来自地球', 'https://movie.douban.com/subject/2300586/?from=subject-page']","['超时空接触', 'https://movie.douban.com/subject/1295647/?from=subject-page']","['黑客帝国3：矩阵革命', 'https://movie.douban.com/subject/1302467/?from=subject-page']","['2001太空漫游', 'https://movie.douban.com/subject/1292226/?from=subject-page']","['月球', 'https://movie.douban.com/subject/3073124/?from=subject-page']","['十二猴子', 'https://movie.douban.com/subject/1298744/?from=subject-page']","['回到未来', 'https://movie.douban.com/subject/1300555/?from=subject-page']","['源代码', 'https://movie.douban.com/subject/3075287/?from=subject-page']","['第九区', 'https://movie.douban.com/subject/3006772/?from=subject-page']","['异次元骇客', 'https://movie.douban.com/subject/1300282/?from=subject-page']"
https://movie.douban.com/subject/1424334/,洞 Le trou,雅克·贝,马克·米歇尔,吉恩·凯乐蒂,菲利普·勒鲁瓦,剧情,惊悚,犯罪,unknown,法国,意大利,unknown,unknown,1960,"['杀手', 'https://movie.douban.com/subject/1293936/?from=subject-page']","['热天午后', 'https://movie.douban.com/subject/1293374/?from=subject-page']","['独行杀手', 'https://movie.douban.com/subject/1300966/?from=subject-page']","['电话谋杀案', 'https://movie.douban.com/subject/1301231/?from=subject-page']","['骗中骗', 'https://movie.douban.com/subject/1292269/?from=subject-page']","['追随', 'https://movie.douban.com/subject/1397546/?from=subject-page']","['M就是凶手', 'https://movie.douban.com/subject/1293381/?from=subject-page']","['洛城机密', 'https://movie.douban.com/subject/1292348/?from=subject-page']","['双重赔偿', 'https://movie.douban.com/subject/1293226/?from=subject-page']","['非常嫌疑犯', 'https://movie.douban.com/subject/1292214/?from=subject-page']"
https://movie.douban.com/subject/27119724/,小丑 Joker,托德·菲利普,华金·菲尼克斯,罗伯特·德尼罗,马克·马龙,剧情,惊悚,犯罪,unknown,美国,加拿大,unknown,unknown,2019,"['猫鼠游戏', 'https://movie.douban.com/subject/1305487/?from=subject-page']","['杀人回忆', 'https://movie.douban.com/subject/1300299/?from=subject-page']","['沉默的羔羊', 'https://movie.douban.com/subject/1293544/?from=subject-page']","['蝙蝠侠：黑暗骑士', 'https://movie.douban.com/subject/1851857/?from=subject-page']","['七宗罪', 'https://movie.douban.com/subject/1292223/?from=subject-page']","['熔炉', 'https://movie.douban.com/subject/5912992/?from=subject-page']","['搏击俱乐部', 'https://movie.douban.com/subject/1292000/?from=subject-page']","['恐怖直播', 'https://movie.douban.com/subject/21360417/?from=subject-page']","['三块广告牌', 'https://movie.douban.com/subject/26611804/?from=subject-page']","['爱尔兰人', 'https://movie.douban.com/subject/6981153/?from=subject-page']"
https://movie.douban.com/subject/21318488/,消失的爱人 Gone Girl,大卫·芬,本·阿弗莱克,裴淳华,尼尔·帕特里克·哈里斯,剧情,悬疑,惊悚,犯罪,美国,unknown,unknown,unknown,2014,"['看不见的客人', 'https://movie.douban.com/subject/26580232/?from=subject-page']","['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']","['记忆碎片', 'https://movie.douban.com/subject/1304447/?from=subject-page']","['致命ID', 'https://movie.douban.com/subject/1297192/?from=subject-page']","['七宗罪', 'https://movie.douban.com/subject/1292223/?from=subject-page']","['控方证人', 'https://movie.douban.com/subject/1296141/?from=subject-page']","['恐怖游轮', 'https://movie.douban.com/subject/3011051/?from=subject-page']","['杀人回忆', 'https://movie.douban.com/subject/1300299/?from=subject-page']","['沉默的羔羊', 'https://movie.douban.com/subject/1293544/?from=subject-page']","['利刃出鞘', 'https://movie.douban.com/subject/30318116/?from=subject-page']"
https://movie.douban.com/subject/1301231/,电话谋杀案 Dial M for Murder,阿尔弗雷德·希区柯,雷·米兰德,格蕾丝·凯利,罗伯特·卡明斯,悬疑,惊悚,犯罪,unknown,美国,unknown,unknown,unknown,1954,"['后窗', 'https://movie.douban.com/subject/1299080/?from=subject-page']","['西北偏北', 'https://movie.douban.com/subject/1295872/?from=subject-page']","['夺魂索', 'https://movie.douban.com/subject/1301230/?from=subject-page']","['爱德华大夫', 'https://movie.douban.com/subject/1293973/?from=subject-page']","['迷魂记', 'https://movie.douban.com/subject/1297294/?from=subject-page']","['贵妇失踪记', 'https://movie.douban.com/subject/1292760/?from=subject-page']","['火车怪客', 'https://movie.douban.com/subject/1298505/?from=subject-page']","['惊魂记', 'https://movie.douban.com/subject/1293181/?from=subject-page']","['三十九级台阶', 'https://movie.douban.com/subject/1298412/?from=subject-page']","['深闺疑云', 'https://movie.douban.com/subject/1295568/?from=subject-page']"
https://movie.douban.com/subject/1307106/,无间道2 無間道II,刘伟,陈冠希,余文乐,曾志伟,剧情,惊悚,犯罪,unknown,中国香港,unknown,unknown,unknown,2003,"['无间道3：终极无间', 'https://movie.douban.com/subject/1307694/?from=subject-page']","['英雄本色', 'https://movie.douban.com/subject/1297574/?from=subject-page']","['黑社会', 'https://movie.douban.com/subject/1309220/?from=subject-page']","['暗战', 'https://movie.douban.com/subject/1298898/?from=subject-page']","['枪火', 'https://movie.douban.com/subject/1300741/?from=subject-page']","['教父3', 'https://movie.douban.com/subject/1294240/?from=subject-page']","['门徒', 'https://movie.douban.com/subject/1890784/?from=subject-page']","['新世界', 'https://movie.douban.com/subject/10437779/?from=subject-page']","['新警察故事', 'https://movie.douban.com/subject/1306160/?from=subject-page']","['猫鼠游戏', 'https://movie.douban.com/subject/1305487/?from=subject-page']"
https://movie.douban.com/subject/1304447/,记忆碎片 Memento,克里斯托弗·诺,盖·皮尔斯,凯瑞-安·莫斯,乔·潘托里亚诺,剧情,悬疑,惊悚,犯罪,美国,unknown,unknown,unknown,2000,"['禁闭岛', 'https://movie.douban.com/subject/2334904/?from=subject-page']","['致命魔术', 'https://movie.douban.com/subject/1780330/?from=subject-page']","['穆赫兰道', 'https://movie.douban.com/subject/1292217/?from=subject-page']","['恐怖游轮', 'https://movie.douban.com/subject/3011051/?from=subject-page']","['非常嫌疑犯', 'https://movie.douban.com/subject/1292214/?from=subject-page']","['追随', 'https://movie.douban.com/subject/1397546/?from=subject-page']","['看不见的客人', 'https://movie.douban.com/subject/26580232/?from=subject-page']","['七宗罪', 'https://movie.douban.com/subject/1292223/?from=subject-page']","['蝴蝶效应', 'https://movie.douban.com/subject/1292343/?from=subject-page']","['控方证人', 'https://movie.douban.com/subject/1296141/?from=subject-page']"
