,genre0,genre1,director0,ReleaseDate,region0
154,剧情,爱情,布拉德·塞伯,1998,美国
155,剧情,爱情,格蕾塔·葛韦,2019,美国
156,剧情,爱情,佩德罗·阿莫多,2002,西班牙
157,剧情,喜剧,马克·韦,2009,美国
158,剧情,喜剧,马克·韦,2009,美国
159,喜剧,爱情,加里·特洛斯达,1991,美国
160,剧情,战争,安德烈·塔可夫斯,1962,苏联
161,传记,unknown,克里斯丁·杜,2008,意大利
162,剧情,爱情,张艺,1988,中国大陆
163,动画,奇幻,宫崎,2004,日本
164,剧情,喜剧,威廉·惠,1953,美国
165,剧情,爱情,程小,1992,中国香港
166,剧情,喜剧,彭浩,2010,中国香港
167,剧情,爱情,陈可,1996,中国香港
168,剧情,爱情,理查德·林克莱,1995,美国
169,剧情,爱情,王家,2000,中国香港
170,剧情,爱情,杨德,2000,中国台湾
171,剧情,爱情,尼克·卡萨维,2004,美国
172,剧情,爱情,史蒂芬·戴德,2008,美国
173,剧情,爱情,白宗,2015,韩国
174,剧情,喜剧,威廉·惠,1953,美国
175,剧情,爱情,陈可,1996,中国香港
176,喜剧,动作,王,1992,中国香港
177,剧情,爱情,理查德·林克莱,2004,美国
178,剧情,unknown,阿巴斯·基亚罗斯塔,1997,法国
179,剧情,喜剧,权宗,2005,韩国
180,剧情,爱情,许鞍,1997,中国香港
181,剧情,传记,汤姆·霍,2010,英国
182,剧情,爱情,关锦,1987,中国香港
183,剧情,动作,王家,2008,中国香港
184,剧情,unknown,周防正,2006,日本
185,剧情,同性,大岛,1983,英国
186,剧情,爱情,布拉德·塞伯,1998,美国
187,剧情,爱情,阿尔弗雷德·希区柯,1946,美国
188,剧情,爱情,凯瑟琳·哈德威,2008,美国
189,剧情,爱情,埃里克·侯,1998,法国
190,喜剧,动画,罗恩·克莱蒙,1992,美国
191,喜剧,爱情,罗杰·米歇,1999,英国
192,科幻,惊悚,斯坦利·库布里,1968,英国
193,剧情,unknown,小亚历山大·多莫伽罗,2021,俄罗斯
194,剧情,音乐,伊桑·科,2013,美国
195,剧情,历史,侯孝,1989,中国台湾
196,剧情,爱情,佩德罗·阿莫多,2002,西班牙
197,剧情,悬疑,斯坦利·库布里,1999,英国
198,剧情,爱情,莱奥·卡拉克,1986,法国
199,剧情,unknown,让-吕克·戈达,1962,法国
200,喜剧,战争,查理·卓别,1918,美国
201,喜剧,科幻,叶伟,1995,中国香港
202,剧情,家庭,李,1994,中国台湾
203,剧情,unknown,费德里科·费里,1957,意大利
204,剧情,传记,米克·杰克,2010,美国
205,剧情,爱情,迈克·尼科尔,2004,美国
206,剧情,爱情,阿素托史·哥瓦力,2001,印度
207,剧情,unknown,费德里科·费里,1954,意大利
208,喜剧,爱情,伍迪·艾,2019,美国
209,喜剧,unknown,张坚,1997,中国香港
210,剧情,爱情,伍迪·艾,2008,西班牙
211,剧情,爱情,茂文·勒鲁,1940,美国
212,剧情,爱情,埃里克·侯,1986,法国
213,剧情,爱情,埃利达尔·梁赞诺,1983,苏联
214,剧情,爱情,杰瑞·扎,1990,美国
215,喜剧,爱情,罗杰·米歇,1999,英国
216,剧情,爱情,王家,1994,中国香港
217,剧情,爱情,克里斯托夫·奥诺,2018,法国
